reference_date,target,age,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.350,24.327500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.400,25.252500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.450,26.264500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.500,27.618500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.550,28.707000
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.600,30.317500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.650,32.891500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.700,36.038500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.750,38.683000
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.800,44.720000
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.850,50.415000
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.900,65.968500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.950,94.684500
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.975,131.482000
2024-02-10,wk inc covid hosp,5-64,2,2024-02-17,CO,quantile,0.990,186.312500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.010,1.920000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.025,2.454000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.050,2.898000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.100,3.450000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.150,3.711000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.200,4.167000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.250,4.507500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.300,4.701000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.350,4.992000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.400,5.299500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.450,5.649000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.500,6.049500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.550,6.337500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.600,6.913500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.650,7.567500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.700,8.127000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.750,9.108000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.800,10.104000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.850,12.372000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.900,14.566500
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.950,23.040000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.975,32.703000
2024-02-10,wk inc covid hosp,65+,2,2024-02-17,CO,quantile,0.990,50.934000
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.010,25.247792
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.025,31.423833
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.050,36.126458
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.100,44.388250
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.150,48.035333
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.200,51.191042
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.250,53.441667
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.300,56.129500
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.350,60.087208
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.400,62.228208
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.450,65.731917
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.500,68.159292
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.550,72.028125
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.600,76.477500
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.650,82.195208
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.700,87.832625
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.750,96.297333
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.800,112.126708
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.850,129.060708
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.900,163.911417
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.950,261.742417
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.975,337.682500
2024-02-10,wk inc covid hosp,0-130,2,2024-02-17,CO,quantile,0.990,473.333625
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.010,4.317583
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.025,5.713000
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.050,7.387500
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.100,8.766500
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.150,9.620167
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.200,10.309667
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.250,11.163333
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.300,11.754333
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.350,12.427417
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.400,13.182583
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.450,14.266083
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.500,14.955583
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.550,15.809250
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.600,17.286750
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.650,18.337417
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.700,19.650750
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.750,22.425167
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.800,26.299500
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.850,32.570667
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.900,42.141583
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.950,63.434000
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.975,86.680000
2024-02-10,wk inc covid hosp,<1,3,2024-02-24,CO,quantile,0.990,119.923750
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.010,3.712250
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.025,5.270000
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.050,6.719250
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.100,8.280875
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.150,9.272875
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.200,10.133125
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.250,10.474125
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.300,11.400250
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.350,12.198500
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.400,12.651875
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.450,13.248625
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.500,14.182500
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.550,15.124125
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.600,16.224625
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.650,17.321250
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.700,18.518625
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.750,21.080000
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.800,24.176125
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.850,29.504250
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.900,39.199500
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.950,60.101250
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.975,79.212750
2024-02-10,wk inc covid hosp,1-4,3,2024-02-24,CO,quantile,0.990,111.491500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.010,6.275500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.025,8.695000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.050,10.874000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.100,13.144500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.150,14.806000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.200,15.611500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.250,17.014000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.300,18.342500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.350,20.168000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.400,21.240500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.450,22.289500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.500,23.678000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.550,24.991000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.600,26.377500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.650,28.549500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.700,31.792500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.750,35.204000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.800,39.185000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.850,47.785000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.900,65.221500
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.950,92.045000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.975,126.375000
2024-02-10,wk inc covid hosp,5-64,3,2024-02-24,CO,quantile,0.990,175.062000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.010,1.315500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.025,1.818000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.050,2.172000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.100,2.644500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.150,2.983500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.200,3.264000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.250,3.553500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.300,3.790500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.350,4.047000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.400,4.414500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.450,4.746000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.500,5.035500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.550,5.512500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.600,5.773500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.650,6.394500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.700,7.245000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.750,7.759500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.800,9.036000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.850,11.947500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.900,14.314500
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.950,22.275000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.975,29.529000
2024-02-10,wk inc covid hosp,65+,3,2024-02-24,CO,quantile,0.990,52.686000
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.010,15.548208
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.025,22.275833
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.050,27.559000
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.100,33.693125
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.150,37.136792
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.200,39.455083
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.250,43.279500
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.300,44.890083
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.350,48.522458
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.400,52.078375
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.450,54.721042
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.500,57.960375
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.550,61.282292
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.600,65.146125
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.650,71.437042
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.700,76.608500
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.750,86.104750
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.800,100.298750
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.850,120.299625
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.900,160.686000
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.950,240.893417
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.975,313.327750
2024-02-10,wk inc covid hosp,0-130,3,2024-02-24,CO,quantile,0.990,459.163250
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.010,2.790833
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.025,3.907167
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.050,5.565250
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.100,6.304000
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.150,7.157667
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.200,7.748667
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.250,8.602333
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.300,9.242583
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.350,9.767917
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.400,10.605167
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.450,11.491667
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.500,12.558750
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.550,13.100500
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.600,13.921333
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.650,15.398833
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.700,16.745000
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.750,19.158250
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.800,22.934083
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.850,28.203833
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.900,38.135917
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.950,50.169333
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.975,71.511000
2024-02-10,wk inc covid hosp,<1,4,2024-03-02,CO,quantile,0.990,95.003250
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.010,2.607875
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.025,3.503000
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.050,4.867000
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.100,6.138000
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.150,6.823875
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.200,7.517500
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.250,8.184000
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.300,8.738125
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.350,9.571250
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.400,10.288125
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.450,11.005000
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.500,11.516500
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.550,12.372875
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.600,13.558625
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.650,14.449875
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.700,15.546500
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.750,17.863750
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.800,22.188250
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.850,27.923250
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.900,35.936750
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.950,51.545250
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.975,66.022250
2024-02-10,wk inc covid hosp,1-4,4,2024-03-02,CO,quantile,0.990,88.218250
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.010,4.395000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.025,6.054000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.050,8.229000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.100,9.761500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.150,11.102500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.200,12.209500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.250,13.510500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.300,14.604500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.350,16.101000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.400,17.652000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.450,18.562500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.500,19.853500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.550,20.960500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.600,22.125500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.650,24.455000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.700,27.808500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.750,31.032500
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.800,35.548000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.850,46.148000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.900,60.112000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.950,78.886000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.975,109.910000
2024-02-10,wk inc covid hosp,5-64,4,2024-03-02,CO,quantile,0.990,151.582500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.010,0.931500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.025,1.215000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.050,1.533000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.100,1.966500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.150,2.269500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.200,2.560500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.250,2.778000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.300,2.968500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.350,3.220500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.400,3.601500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.450,3.862500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.500,4.212000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.550,4.503000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.600,4.827000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.650,5.500500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.700,6.184500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.750,6.814500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.800,7.995000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.850,11.050500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.900,14.065500
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.950,20.073000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.975,26.025000
2024-02-10,wk inc covid hosp,65+,4,2024-03-02,CO,quantile,0.990,45.063000
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.010,10.863833
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.025,14.691667
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.050,20.566083
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.100,25.068833
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.150,27.899833
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.200,30.057125
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.250,33.854167
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.300,35.477000
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.350,38.433750
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.400,42.046375
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.450,45.474500
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.500,47.208917
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.550,50.796833
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.600,54.104250
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.650,60.344125
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.700,65.196042
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.750,75.068500
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.800,87.804708
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.850,110.600708
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.900,151.569708
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.950,196.855917
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.975,269.352833
2024-02-10,wk inc covid hosp,0-130,4,2024-03-02,CO,quantile,0.990,378.416375
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.010,1.970000
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.025,2.758000
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.050,4.022083
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.100,4.728000
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.150,5.450333
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.200,5.926417
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.250,6.698000
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.300,7.371083
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.350,8.027750
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.400,8.881417
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.450,9.538083
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.500,10.227583
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.550,11.212583
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.600,12.164750
2024-02-10,wk inc covid hosp,<1,5,2024-03-09,CO,quantile,0.650,13.281083
