reference_date,target,age,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.650,16.732250
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.700,19.072750
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.750,22.881875
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.800,25.509125
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.850,28.469625
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.900,35.994875
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.950,51.467750
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.975,70.029000
2024-02-17,wk inc covid hosp,1-4,3,2024-03-02,CO,quantile,0.990,94.635250
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.010,5.190000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.025,7.523000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.050,9.328500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.100,10.588000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.150,12.983000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.200,14.296500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.250,15.080000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.300,16.344500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.350,17.147500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.400,17.983000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.450,19.271500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.500,21.938000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.550,24.462500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.600,25.755000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.650,27.686000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.700,32.604500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.750,35.219000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.800,41.301000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.850,46.531500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.900,54.293500
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.950,81.922000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.975,112.824000
2024-02-17,wk inc covid hosp,5-64,3,2024-03-02,CO,quantile,0.990,144.735500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.010,1.182000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.025,1.506000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.050,1.720500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.100,2.313000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.150,2.637000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.200,2.871000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.250,3.238500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.300,3.466500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.350,3.798000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.400,4.078500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.450,4.503000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.500,4.798500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.550,5.125500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.600,5.646000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.650,6.021000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.700,6.817500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.750,7.816500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.800,9.034500
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.850,10.512000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.900,13.428000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.950,19.233000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.975,29.757000
2024-02-17,wk inc covid hosp,65+,3,2024-03-02,CO,quantile,0.990,36.091500
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.010,12.954583
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.025,18.668750
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.050,23.930708
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.100,27.265458
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.150,31.983833
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.200,35.555208
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.250,37.950417
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.300,40.422375
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.350,42.092583
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.400,44.727000
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.450,48.063250
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.500,52.513583
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.550,58.061458
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.600,63.336000
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.650,66.430042
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.700,79.288250
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.750,89.313750
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.800,101.694042
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.850,112.925708
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.900,142.659792
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.950,208.287333
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.975,288.857167
2024-02-17,wk inc covid hosp,0-130,3,2024-03-02,CO,quantile,0.990,373.692333
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.010,1.904333
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.025,3.447500
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.050,4.481750
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.100,5.466750
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.150,6.451750
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.200,7.059167
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.250,7.584500
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.300,8.290417
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.350,8.865000
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.400,9.242583
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.450,10.375333
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.500,11.064833
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.550,12.197583
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.600,13.757167
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.650,15.021250
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.700,18.140417
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.750,20.028333
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.800,23.229583
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.850,26.348750
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.900,32.340833
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.950,46.508417
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.975,67.571000
2024-02-17,wk inc covid hosp,<1,4,2024-03-09,CO,quantile,0.990,77.092667
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.010,1.945250
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.025,3.115500
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.050,4.212125
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.100,5.258375
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.150,6.076000
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.200,7.149375
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.250,7.567875
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.300,8.110375
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.350,8.618000
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.400,9.226375
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.450,10.086625
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.500,11.008875
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.550,12.031875
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.600,13.299000
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.650,14.581625
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.700,17.232125
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.750,19.956250
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.800,22.769500
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.850,26.574750
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.900,31.763375
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.950,47.092875
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.975,67.192500
2024-02-17,wk inc covid hosp,1-4,4,2024-03-09,CO,quantile,0.990,77.608500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.010,3.212500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.025,5.239000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.050,7.039500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.100,8.245000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.150,10.109500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.200,11.340000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.250,12.283000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.300,13.413500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.350,14.329000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.400,15.109000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.450,16.552500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.500,19.164500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.550,20.985500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.600,23.146500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.650,24.926000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.700,29.710500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.750,32.619500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.800,37.794500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.850,43.701000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.900,50.317000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.950,77.790500
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.975,109.739000
2024-02-17,wk inc covid hosp,5-64,4,2024-03-09,CO,quantile,0.990,119.640000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.010,0.712500
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.025,1.053000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.050,1.284000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.100,1.755000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.150,2.142000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.200,2.346000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.250,2.650500
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.300,2.856000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.350,3.076500
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.400,3.360000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.450,3.751500
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.500,4.132500
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.550,4.503000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.600,4.887000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.650,5.370000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.700,6.177000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.750,7.404000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.800,8.389500
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.850,9.615000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.900,12.297000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.950,18.111000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.975,28.035000
2024-02-17,wk inc covid hosp,65+,4,2024-03-09,CO,quantile,0.990,33.757500
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.010,7.758083
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.025,12.946667
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.050,17.133292
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.100,20.785500
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.150,25.114833
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.200,28.169208
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.250,30.402125
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.300,33.034917
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.350,34.816083
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.400,36.579333
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.450,40.272250
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.500,45.952833
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.550,50.310792
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.600,55.004792
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.650,58.642292
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.700,71.498500
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.750,80.032083
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.800,93.726625
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.850,107.341000
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.900,124.927375
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.950,192.058000
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.975,270.303333
2024-02-17,wk inc covid hosp,0-130,4,2024-03-09,CO,quantile,0.990,311.248083
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.010,1.149167
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.025,2.298333
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.050,3.250500
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.100,3.890750
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.150,4.957833
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.200,5.630917
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.250,6.172667
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.300,6.615917
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.350,7.223333
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.400,7.551667
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.450,8.520250
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.500,9.357500
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.550,10.375333
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.600,12.230417
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.650,13.396000
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.700,15.940583
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.750,17.976250
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.800,20.914833
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.850,23.705667
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.900,28.991833
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.950,41.534167
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.975,54.437667
2024-02-17,wk inc covid hosp,<1,5,2024-03-16,CO,quantile,0.990,66.044250
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.010,1.131500
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.025,2.092500
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.050,3.026375
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.100,3.921500
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.150,4.642250
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.200,5.618750
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.250,6.033375
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.300,6.568125
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.350,7.056375
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.400,7.459375
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.450,8.397125
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.500,9.323250
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.550,10.222250
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.600,11.814875
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.650,12.741000
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.700,15.418625
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.750,18.115625
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.800,20.514250
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.850,24.238125
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.900,27.807000
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.950,41.156375
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.975,54.575500
2024-02-17,wk inc covid hosp,1-4,5,2024-03-16,CO,quantile,0.990,65.762625
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.010,1.908500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.025,3.571000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.050,5.097500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.100,6.137000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.150,7.913000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.200,9.107000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.250,10.114500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.300,11.133500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.350,11.866000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.400,12.500500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.450,14.146000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.500,16.237000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.550,18.274500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.600,20.220500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.650,22.703500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.700,26.258500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.750,30.806500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.800,33.581000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.850,39.956000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.900,48.778500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.950,67.642500
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.975,87.636000
2024-02-17,wk inc covid hosp,5-64,5,2024-03-16,CO,quantile,0.990,99.969000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.010,0.429000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.025,0.657000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.050,0.976500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.100,1.299000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.150,1.600500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.200,1.912500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.250,2.059500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.300,2.338500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.350,2.572500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.400,2.763000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.450,3.057000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.500,3.544500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.550,3.811500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.600,4.195500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.650,4.899000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.700,5.454000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.750,6.720000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.800,7.480500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.850,8.644500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.900,11.500500
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.950,16.737000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.975,22.662000
2024-02-17,wk inc covid hosp,65+,5,2024-03-16,CO,quantile,0.990,28.668000
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.010,4.586417
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.025,8.761833
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.050,12.297875
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.100,15.317000
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.150,19.286500
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.200,22.446292
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.250,24.467542
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.300,26.709500
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.350,28.590792
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.400,30.118625
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.450,33.733875
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.500,38.530000
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.550,43.147125
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.600,48.771625
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.650,53.440625
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.700,63.925000
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.750,74.689417
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.800,81.825833
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.850,97.085083
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.900,115.098500
2024-02-17,wk inc covid hosp,0-130,5,2024-03-16,CO,quantile,0.950,167.848500
