reference_date,target,age,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.350,7.860000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.400,9.223500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.450,10.380000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.500,11.350500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.550,12.424500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.600,13.675500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.650,14.643000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.700,15.922500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.750,18.040500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.800,19.759500
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.850,23.391000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.900,29.919000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.950,38.760000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.975,52.542000
2024-02-03,wk inc covid hosp,65+,2,2024-02-10,GA,quantile,0.990,103.839000
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.010,15.818417
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.025,24.587167
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.050,27.772792
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.100,33.450042
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.150,39.866208
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.200,45.470500
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.250,52.158917
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.300,57.462708
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.350,63.441167
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.400,72.134208
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.450,80.561292
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.500,87.314875
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.550,96.611292
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.600,103.682625
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.650,117.072833
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.700,127.393833
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.750,141.497208
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.800,153.234417
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.850,180.545500
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.900,224.299208
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.950,303.828208
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.975,435.891667
2024-02-03,wk inc covid hosp,0-130,2,2024-02-10,GA,quantile,0.990,822.173000
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.010,2.922167
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.025,5.154833
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.050,5.975667
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.100,7.502417
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.150,9.029167
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.200,11.261833
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.250,12.608000
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.300,14.052667
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.350,16.088333
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.400,18.271750
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.450,20.126833
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.500,22.064000
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.550,24.510083
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.600,28.203833
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.650,30.748417
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.700,34.310833
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.750,39.203000
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.800,43.372833
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.850,51.154333
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.900,64.205583
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.950,87.779917
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.975,128.411167
2024-02-03,wk inc covid hosp,<1,3,2024-02-17,GA,quantile,0.990,277.392417
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.010,2.282375
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.025,3.952500
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.050,4.735250
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.100,6.126375
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.150,7.412875
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.200,8.606375
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.250,9.714625
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.300,11.315000
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.350,12.694500
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.400,14.577750
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.450,16.116125
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.500,17.813375
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.550,19.735375
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.600,22.765625
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.650,24.118000
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.700,27.593875
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.750,31.627750
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.800,35.398125
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.850,41.842250
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.900,53.986500
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.950,70.265375
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.975,116.149250
2024-02-03,wk inc covid hosp,1-4,3,2024-02-17,GA,quantile,0.990,224.804250
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.010,4.911000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.025,8.006000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.050,10.511500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.100,12.999500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.150,15.372500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.200,18.662000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.250,21.546500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.300,24.055500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.350,26.374500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.400,31.183000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.450,34.089500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.500,38.627500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.550,43.148000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.600,48.483500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.650,53.388500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.700,59.407500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.750,66.472000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.800,73.187000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.850,90.704500
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.900,110.174000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.950,155.052000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.975,215.524000
2024-02-03,wk inc covid hosp,5-64,3,2024-02-17,GA,quantile,0.990,459.268000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.010,1.431000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.025,2.283000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.050,2.947500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.100,3.874500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.150,4.824000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.200,5.295000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.250,6.223500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.300,6.969000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.350,7.935000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.400,9.181500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.450,10.360500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.500,11.554500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.550,12.781500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.600,14.239500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.650,15.354000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.700,17.242500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.750,20.119500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.800,22.248000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.850,25.501500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.900,34.786500
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.950,46.611000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.975,70.779000
2024-02-03,wk inc covid hosp,65+,3,2024-02-17,GA,quantile,0.990,144.129000
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.010,11.308292
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.025,19.757667
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.050,24.993875
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.100,30.993958
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.150,36.844667
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.200,43.323333
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.250,49.407708
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.300,56.124125
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.350,62.817708
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.400,73.189042
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.450,80.323833
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.500,89.454917
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.550,100.188125
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.600,111.319792
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.650,124.977750
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.700,140.231708
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.750,155.988000
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.800,171.901792
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.850,207.260833
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.900,256.192292
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.950,350.945042
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.975,523.420667
2024-02-03,wk inc covid hosp,0-130,3,2024-02-17,GA,quantile,0.990,1112.751167
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.010,2.249083
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.025,3.972833
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.050,5.023500
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.100,7.157667
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.150,8.372500
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.200,10.342500
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.250,12.279667
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.300,13.707917
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.350,16.121167
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.400,18.583667
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.450,20.980500
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.500,23.410167
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.550,25.593583
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.600,29.993250
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.650,33.293000
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.700,37.840417
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.750,43.290750
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.800,48.215750
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.850,60.790917
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.900,74.794333
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.950,111.025917
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.975,153.955500
2024-02-03,wk inc covid hosp,<1,4,2024-02-24,GA,quantile,0.990,272.122667
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.010,1.732125
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.025,3.332500
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.050,4.278000
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.100,5.738875
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.150,7.025375
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.200,8.385500
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.250,9.296125
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.300,11.318875
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.350,12.651875
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.400,14.798625
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.450,16.352500
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.500,18.510875
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.550,20.979250
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.600,23.726625
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.650,26.652250
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.700,30.097125
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.750,35.285750
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.800,39.373875
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.850,49.235750
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.900,61.294750
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.950,86.211000
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.975,133.005500
2024-02-03,wk inc covid hosp,1-4,4,2024-02-24,GA,quantile,0.990,207.804625
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.010,3.828000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.025,6.733000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.050,8.953500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.100,12.145000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.150,14.991500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.200,18.097000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.250,20.844500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.300,24.066500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.350,27.095500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.400,31.630000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.450,35.613000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.500,40.075500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.550,45.397000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.600,51.762000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.650,57.443000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.700,65.887500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.750,75.713000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.800,83.848000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.850,105.230500
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.900,128.296000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.950,185.610000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.975,271.336000
2024-02-03,wk inc covid hosp,5-64,4,2024-02-24,GA,quantile,0.990,423.922500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.010,1.035000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.025,1.788000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.050,2.652000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.100,3.583500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.150,4.591500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.200,5.076000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.250,6.075000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.300,6.903000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.350,7.729500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.400,9.387000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.450,10.492500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.500,11.580000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.550,13.212000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.600,15.115500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.650,16.795500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.700,18.937500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.750,21.945000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.800,25.158000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.850,29.670000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.900,39.153000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.950,55.903500
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.975,85.236000
2024-02-03,wk inc covid hosp,65+,4,2024-02-24,GA,quantile,0.990,157.941000
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.010,8.749708
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.025,15.800083
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.050,21.173375
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.100,28.432708
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.150,34.861750
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.200,41.384125
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.250,48.685750
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.300,56.818375
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.350,63.700792
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.400,76.175958
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.450,83.741167
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.500,95.321917
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.550,103.886125
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.600,121.434792
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.650,135.199625
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.700,152.190792
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.750,177.544208
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.800,196.025292
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.850,244.844333
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.900,314.149333
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.950,435.836167
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.975,632.156500
2024-02-03,wk inc covid hosp,0-130,4,2024-02-24,GA,quantile,0.990,1042.446958
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.010,1.805833
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.025,3.152000
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.050,4.334000
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.100,6.435333
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.150,8.011333
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.200,10.047000
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.250,12.361750
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.300,13.593000
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.350,16.351000
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.400,18.600083
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.450,21.555083
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.500,25.216000
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.550,27.251667
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.600,32.078167
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.650,36.231583
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.700,42.519167
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.750,49.036583
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.800,56.210667
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.850,65.502500
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.900,87.796333
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.950,133.401833
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.975,172.145167
2024-02-03,wk inc covid hosp,<1,5,2024-03-02,GA,quantile,0.990,240.569833
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.010,1.367875
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.025,2.697000
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.050,3.735500
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.100,5.118875
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.150,6.765750
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.200,7.924375
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.250,9.393000
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.300,11.067000
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.350,13.128500
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.400,15.267500
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.450,17.050000
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.500,19.692750
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.550,22.641625
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.600,25.947000
2024-02-03,wk inc covid hosp,1-4,5,2024-03-02,GA,quantile,0.650,28.446375
